,10283.000065842,10283.000065608,10283.000065606,10283.000065607,10283.000065617,10283.000065619,10283.000065622,10283.000065612,10283.000065615,10283.000065611,10283.000065621,10283.000065610,10283.000065620,10283.000065609,10283.000065614,10283.000065623,10283.000065618,10283.000065616,10283.000065840,10283.000065838,10283.000065835,10283.000065843,10283.000065834,10283.000065841,10283.000065827,10283.000065829,10283.000065818,10283.000065810,10283.000065817,10283.000065822,10283.000065820,10283.000065807,10283.000065808,10283.000065816,10283.000065824,10283.000065813,10283.000065809,10283.000065812
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__,748.917021793669,1865.6458947845504,1698.559179533645,1106.5191160331194,1955.4978182040072,1512.340392579016,2657.9823576141725,2358.2192153170613,2247.3726579431836,1649.095957145181,2272.2379213793656,2053.2202241753394,1638.859900325727,3266.4693143978416,1744.7993843032282,1356.0105170533595,1956.4312117604582,2344.349804070536,2225.6320664521377,1316.275140623653,1453.1783474173258,220.23570355818427,6094.29221963405,8924.44959068764,2266.9832170684076,2506.5169175416536,2209.6569758872024,1464.7896483924387,1935.3627729066159,1475.0603871091603,1721.8529186762908,1422.1391083313638,1079.9841280944245,2108.7239586567284,1956.0096169659078,2246.85850450901,2079.8970108265858,2438.320559370977
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__; s__,240.30330848766383,1024.617482489669,1257.4999905736806,505.47776515465597,1055.1986522776986,688.4893961873645,859.5425730861996,653.1709780182088,611.1452331955323,570.6925820659131,871.4264225386396,1357.3761381362485,798.5614587351699,1191.2420430057539,706.5477466042978,537.8643377059515,632.3774091758261,923.8963416588108,802.9387693168402,137.80865715381822,38.486173923268915,0.1,0.1,3202.4347366452785,686.1921254269002,366.88339033017394,166.41773860627956,452.47122639755645,840.6068623626555,512.7977059909485,690.6608465226946,1101.5119004629807,701.7849679502962,654.5314981197256,739.5163544756931,666.6106708686675,676.3986024672799,703.0447514692489
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__,243.0051128543306,889.7330082664846,1026.771425782681,459.4608340031434,920.0563713573318,626.3850007803006,866.9102820615735,696.0874634071026,655.8089176986878,562.8288753079644,832.3053251616399,1132.5556050610437,713.8171684830344,1155.4421849605392,664.0746552368114,508.5937537526312,637.8990218186177,875.2845382410198,781.4459397138214,237.14910450488452,185.94206032572018,0.1,638.2889632867847,3121.9792207380597,708.0700939250988,521.3257631675394,354.76569233992967,463.584059630915,774.5821939336214,504.98846290071253,650.9386965715007,892.1569964656464,587.5823130146044,669.4824658043084,709.374643155696,692.7789537797823,680.9012513634083,738.2146252715273
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__fragilis,259.82373675592714,1260.4985343477786,1614.9606367756369,600.4442004761345,1294.1911884631033,817.2413428520101,931.7596656892679,669.139771531772,621.3857920437255,631.9405856890163,993.2197790792655,1717.9607872470838,961.1506948156074,1339.3010645072088,816.5097153416485,618.3806822735708,685.4031289580794,1060.4625489471603,899.985705471318,47.04129312918624,0.1,0.1,0.1,3584.005049565038,727.166238903231,239.95766401372347,0.1,482.94402092419546,987.5864106490245,568.6072872131797,796.2777720115218,1422.1873590564485,886.0931071905297,699.7850321876481,839.6856053273975,701.2912839779303,734.578749151945,731.7265885188793
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__,136.32307081327716,357.0595422851174,338.38892007561645,207.58258663234517,373.48677049492943,283.61716662155743,484.0982764556783,425.01664891468135,404.57484421926324,301.8830875663164,419.4430750245494,402.3760631914413,309.49500111331326,600.4527144792447,323.6137465877038,251.04282800179573,356.31262841938815,433.7717025970346,408.7651813076233,227.93395296360393,246.98208393553082,0.1,1027.0963164489847,1638.3806261369973,410.96279395683734,438.3251739871365,379.9759116466136,265.91250051974214,361.290195721922,270.1197933848648,319.0874615308515,285.3145964626314,211.14829195021423,382.93907573582516,360.6331397373498,406.7615878996074,378.96729395025363,440.5880733365328
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__,115.75044632131188,282.5119204148978,252.76194671653886,168.95919044821377,296.3751871256509,230.95833602572333,410.7185033197562,365.89775722160925,348.8541303359022,254.3101689496234,349.24020174396156,307.76810454344763,249.56086974971552,502.8947812341243,267.6610974788145,208.17299066907282,302.317016088908,359.9837070852743,342.77044525469336,207.3384399891104,230.46060738078606,102.32008166406982,969.4027240662207,1374.6939612653791,350.9430129842742,393.39290161121454,348.9527069698504,226.6338756522771,296.11496848009455,227.43985805657192,264.23135499744615,210.96131526255394,162.0515728539798,326.2209441816782,300.78199285767016,348.012420823252,321.33917550121885,377.9467884542964
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__; s__,46.29655681082281,272.12788982769337,367.2509341489198,123.77301749492602,278.3267054080203,168.29326716122327,166.77057670590094,107.6825302045678,98.4529392208621,117.23770994432279,192.8566291689235,384.05060009604836,201.68690895936453,254.61206696563713,161.85599622265087,121.65093969663823,122.64383388511928,208.1106776634821,170.27121335797483,0.1,0.1,0.1,0.1,676.4204031361711,124.97210217483426,0.1,0.1,84.09707943966592,200.47394139157197,105.72371065574305,157.29996796410202,325.39396363687405,197.52251975454325,122.22631853413215,162.1028337487238,118.89737290302467,131.897618706731,121.5313075157236
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__,71.24128134874275,201.59391557479358,201.9232617812525,113.77704548603168,210.2402775878725,155.37085143151114,253.2208977821151,218.4660469785491,207.55594715226783,159.22439875404322,224.20861961655584,234.87221737814295,171.34038679051054,318.8308474163606,174.28250106031197,134.8108117072078,186.36867481586958,232.72929583185214,216.74372881140332,109.09867865164732,114.00974842300056,0.1,466.1265463426082,868.1340959190636,213.31483120079017,213.6665674104791,179.46957497534567,138.34636303190354,196.53891212033545,142.55291019279747,171.61699961681776,171.81789998408738,122.85146996602366,199.34300733310025,192.40327242973896,210.65726529203025,198.36289509660952,227.45454381749403
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__,44.65890615534481,172.69073865102234,204.04768090458631,87.67957179858062,178.30120995670592,119.49396975527324,159.4626804709323,125.69535606362821,118.1539125279476,104.33054828704473,156.02569655250988,223.1884831693365,137.0588611395786,215.42823663216214,125.2025799154204,95.68214710029483,117.33114943188481,164.55624305124456,145.5255393406104,37.452448138382834,24.955507955472324,0.1,74.084523930458,581.0506284946263,129.23961705290026,86.38502793904087,53.50827133258791,84.81865841633645,147.08226579368565,93.65655457670944,122.6048380691457,177.85875942066937,115.63817320927045,122.55999395435815,132.777920623883,126.14669794295847,125.32890046733974,133.958152241504
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Parabacteroides; s__,152.42545645093912,339.6263427170407,278.661231760689,211.05229857614484,357.7489849548863,288.68021878314175,540.3446458416369,489.70278487872355,467.75016555164666,331.72711131132166,449.0700340239764,352.1547488103021,307.8929801817908,651.3486233006021,341.3114133013089,266.3160748442222,397.7533064190404,460.98680180183396,444.6217666632805,294.6731026190121,336.016124892912,513.7393263033908,1429.1199868661568,1784.48754459259,465.27187510808335,551.3017709545264,500.7827165059165,299.7752137207485,373.23543452810344,296.49916107751255,337.44326217441716,228.7341931665183,186.37862896155443,431.26261066309706,387.5733284463951,462.41087161256536,422.46753557519673,503.731142736017
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__,39.90498334314275,132.2234420367918,145.3898538383236,70.54738955735134,137.1459263173601,96.2380518885489,142.14154136124185,117.68110620168734,111.27727871739793,91.0705053066035,132.03765147946595,163.2149340007358,108.33136430751601,185.07540072921134,104.26964515396811,80.16927352962777,104.60169227373676,138.139507600113,125.43052769358147,48.21696299907765,44.47675443750879,0.1,170.1960244188801,501.63035675001123,117.61851739950252,99.8640431867232,75.94149048892469,76.69867306686183,120.04023891611344,81.63915928045614,102.3903425767457,125.47740406184845,84.91137805932311,110.6587286435644,112.84280944369046,115.53522208055696,111.51972008556395,123.81120537787163
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Paraprevotellaceae]; g__[Prevotella]; s__,111.43712595905839,194.56124934300595,113.84995365689515,135.32248748489965,207.58975025833098,185.41561122109871,394.19910172619285,371.0748657700031,355.84020038335666,237.28177366139607,310.35638098047644,169.33686596290752,190.69781378594698,458.139993386842,231.02493763629693,181.73843630870223,290.2114909782903,315.36859292208925,313.8572878361242,251.32703492584145,299.6230283334599,1004.2159514722515,1297.8721532148907,1261.8790673434078,345.35525403306053,458.2258999968892,434.56394764128925,221.37509712045306,245.16663025224997,211.78579051730003,229.27224223942068,85.83749118461479,91.44640066490688,318.0794679870686,269.2367987183232,344.9191426732727,307.72420925179665,378.28172054125497
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Christensenellaceae; g__; s__,34.06714876835982,106.7602544301095,113.88473383933874,58.06568432912465,110.93746306308331,79.23949911729692,121.25118570813136,101.95209391384323,96.57788868587943,77.15057627239584,110.67659053897667,129.30214189661092,88.56555150702046,155.9437924408413,86.90823357835629,66.96473414907882,89.23276209509672,115.46441035708806,105.80510191836038,45.25084808092477,44.11573259373619,0.1,174.11609004569752,423.3770199237822,101.00372317564509,91.53792772228589,72.62656781752555,65.7300365516443,99.32422339085807,69.12845942038157,85.426317507188,97.85208232371096,67.38586413436224,94.7874334530252,94.72716336807532,99.41373995756824,95.07544629409809,106.83814904534526
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Christensenellaceae; g__; s__,34.27771707536574,110.35504683542744,119.49739725670446,59.460998297692385,114.57013552840513,81.12943543324442,122.04667147801716,101.86914727454726,96.41722667450726,77.9137109562132,112.34133464619673,134.91417526294967,90.99179334197673,157.89383585706616,88.45610000277686,68.08664570745206,89.81614987514172,117.36083017677285,107.07091271078961,43.57016787215462,41.441100395368004,0.1,161.37152164379373,428.32855747123375,101.34410744101565,89.09037336522087,69.33724918953766,66.0155206733156,101.45117671030253,69.82786884976255,86.90629655143117,102.9020215257043,70.24992156249371,95.22112160145119,96.08358732347301,99.6538770162853,95.7252962359095,106.9519370498641
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__,69.37582137523441,159.970698872985,135.84843350136006,97.96338125961074,168.24129979929805,133.96358175545146,246.02021127067638,221.57629539707892,211.50291283585602,151.51008368737487,206.19375734799837,169.12250140027598,143.5874487325138,298.2701374976112,157.20303282034286,122.513208155178,181.09427703127426,211.9888321300044,203.49165287143185,130.5182241625472,147.52241981290564,170.759656648602,625.0705926544605,816.4907331879111,211.24505506476171,245.38749340892178,221.06242618307536,136.2195755256213,172.65588024750852,135.45025139170934,155.3345822778928,112.27270650333308,89.32538947727897,196.00784767386526,177.81851606758536,209.776788562472,192.39860479597624,228.26715282652185
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__,62.93645824092871,164.26624136312628,155.25787383250884,95.63085223003786,171.84784729460833,130.66221359214464,223.48524738442444,196.35843810342612,186.9298044080244,139.3144069036638,193.45175247114398,184.81779449264633,142.51501360222167,277.01763611340846,149.2041814432518,115.75986921931228,164.49306753816032,200.02707667388208,188.59470109627716,105.61660470091196,114.60492291649074,0.1,476.90246444359184,755.9336945971736,189.78566159171825,202.95555232197106,176.16010652677764,122.78797280703364,166.49940055953968,124.65298801650935,147.12608955041367,130.846273021211,96.99916377970807,176.8219745055486,166.34218953534716,187.8638899395205,174.94610182859518,203.51452597773894
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__,50.15863630393652,132.38764978729142,126.19816578299793,76.73496631037895,138.43603127846401,104.83643392246005,178.1347191313098,156.13465933778323,148.59797922356634,111.17334542978159,154.66758531124967,149.70850508897453,114.52285478196453,221.270069858264,119.4185440720887,92.61253615668842,131.11244672860326,160.00928937212913,150.6116722682741,83.19035802763435,89.8588233027978,0.1,373.1466812762823,603.6293847741518,151.11158950009633,160.23873916987563,138.51995525896737,97.79807606115696,133.4543016627122,99.48150346738403,117.73290792109103,106.51026442483838,78.53320094636967,140.8459503098067,132.95681535171053,149.5346418650201,139.45845001513342,161.92138762387268
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Barnesiellaceae]; g__; s__,95.19459244083617,263.9256610080313,260.70057387921906,150.10758163821995,275.45677626110484,205.01095397976218,338.27536406878346,293.2445997830823,278.74884572953204,212.22852869534677,297.77287267383866,304.90601020011127,225.46107830401706,424.19951989793054,231.00442736841168,178.82330020417905,248.971908483576,308.7831965011098,288.4829353703063,149.4208805175475,157.81580798261183,0.1,648.5148107316912,1155.6898922246644,285.5644429516389,291.1026604038413,246.75368396339735,185.08657476914294,259.8112752523131,189.97787704064885,227.55175990365024,221.33384545840127,159.6127758365466,266.6503009861507,255.66313432409342,282.18122707297596,264.942567317883,304.9460473617759
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__,31.703342625576333,96.86027987888554,101.81429516293315,53.15661085750757,100.73740421507104,72.55236183134576,112.79887785777991,95.48352872227129,90.52000766029789,71.55426380234937,102.16436818657387,116.24339689357215,80.8248458298333,144.28595592291168,80.0197144910631,61.71705861125733,83.01415826279613,106.44837499297861,97.94408897304831,43.77573258062504,43.55745477687274,0.1,173.77093471492205,392.01778035266125,94.23650488818988,87.74525872846743,70.76163568075113,61.27182065282685,91.14762494237085,64.10078282767383,78.69049340710627,87.28779368189096,60.631801105308625,88.33968459817805,87.49972104813226,92.83362684174485,88.42566688535874,99.88914111627744
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__; s__,42.5371598615837,136.29546418577104,147.20333236790927,73.55885572813476,141.5235337763036,100.36784154920146,151.44442360986176,126.57321424196216,119.8174777244785,96.62409953514195,139.19341451002356,166.3561415115214,112.50053085590716,195.72087276681046,109.54621911171905,84.3356833983346,111.45088957522144,145.37761026405093,132.73477883663816,54.503097577350715,52.079717337305624,0.1,203.31767382910147,531.0198104483895,125.82655557926957,111.22503161534526,86.87288985796462,81.94916415439236,125.56122861034665,86.59305377438457,107.63599402905125,126.71192843026027,86.6347407384785,118.19900580378906,119.06473208057297,123.749089476263,118.77715874623084,132.8438327273271
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__,24.015102991262342,71.52337920059729,74.03334745633725,39.61333741970948,74.45268583627306,54.07650416741527,85.41553071688165,72.77718777216495,69.04536297926599,54.02172410570705,76.771539675635,85.02370200598207,60.04151244971585,108.67493951644255,59.97818100149239,46.30458412725544,62.86270922513271,79.88942535520256,73.80690234098188,34.394066486100556,34.85006909238753,0.1,140.33167008048568,295.4814231546191,71.56236667780958,68.36365650351068,55.955017785364454,46.489105199786,68.09124884055745,48.38465696031804,59.00827682356528,63.321490863957386,44.387340873124735,67.01262726028219,65.7951968065842,70.55662006601077,66.9427897912646,76.00956917249914
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__,57.588603772814274,79.07595580009351,22.926767108063654,62.35049037385705,85.7206111505936,85.57676424059373,203.37790017244788,196.98107538683365,189.43359877471033,120.52861336004709,153.2125784517593,52.30307051873773,84.80497438295868,229.544099410413,111.99587896133205,88.73976114182946,149.74288936404372,154.32451044579813,157.71981530200503,144.22171935470476,176.39986967424457,770.1150434298829,771.8184058546652,635.0366930299086,180.55000880002382,258.8459238280141,251.92051187124483,115.2860960961808,115.62926244195008,107.45621347718188,111.51972736183943,11.84200523535234,29.353332858330695,165.49078272685074,133.49703560909848,180.98607721929076,158.5711233700284,199.4872021322162
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Coprococcus; s__,31.250689043768798,73.45421254462096,63.526138495712296,44.62057921265282,77.1854775275683,61.0098959722437,110.8429211375956,99.47130699038647,94.91255672071671,68.38451069669217,93.34700426562031,78.46902911212334,65.57246464866252,134.8258898764405,71.29315652244551,55.52312091225058,81.58996211774758,96.05344995901713,91.95457132765945,57.86106683138828,65.05172274367544,60.605250561528955,274.9988805448023,368.90174867997524,95.02149043114504,109.10415965525306,97.80236656890206,61.30339805184318,78.49267228936638,61.143558790468184,70.42359745494015,52.68602815308406,41.40009233040926,88.22040697804366,80.46557117342255,94.3171370184573,86.69647464348205,102.56437076180336
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__,37.40222998089235,94.6067749058413,87.22601452380586,55.76759595468333,99.10002702055237,76.21264401827625,132.76678141387052,117.42538598857774,111.86778585375968,82.49853315370113,113.9584116792364,104.89156831541312,82.7649853632174,163.61475926281224,87.63187170185111,68.06726968124967,97.72315588608728,117.65848443081181,111.45073366901629,64.77981917357823,71.13507482072635,0.1,297.6108217010307,446.8427044311519,113.07847930281461,123.70840412753348,108.52873479011471,73.09518104061601,97.39424123826804,73.79998639763069,86.4572076309488,73.19471762094331,55.13146379045777,105.2390577225331,98.06299863582375,112.02926307459514,103.90407405589661,121.5071078859187
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__,24.216621573767956,51.64307209350579,40.400223312899,32.71342673547244,54.512796257300685,44.75964410439541,85.81103864185738,78.3641349645029,74.91150931861253,52.47738872045421,70.57251907904276,52.15218654420861,47.43449596756675,102.70522456282583,53.428657479515685,41.75252417368884,63.168009775860085,72.30639055278021,70.1567356111025,48.36263004267972,55.70952761368646,108.70312132403879,237.95383642281914,281.6691489851251,74.14411277101205,89.96516507951283,82.5107381078076,47.722123869492414,58.104331686568514,46.89169637136834,52.8604300209597,32.833775510518954,27.680257084610087,68.63697584192774,60.967664416781425,73.7608953390054,67.0705476263014,80.46152696663795
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__,26.530523158548313,80.21976566112,83.80290489067264,44.188019330544336,83.46084844887368,60.315425398814135,94.38112934347814,80.1073724095579,75.96639767376789,59.79765024282024,85.21540440456151,95.90504744040055,67.10172090901973,120.4627296398187,66.67538371170853,51.44531626681491,69.46022559861065,88.74282335589781,81.78883776910477,37.19186981603445,37.29049367464949,0.1,149.3569711542379,327.3894970769395,78.9414926996108,74.28729467016733,60.28137057993756,51.30893999371876,75.84445533568596,53.564333474218195,65.57978060819663,71.77873250091848,50.041345469764906,73.96927316594235,73.00326551524137,77.79328324465622,73.98012537347162,83.74668700438623
